run   time   Entrants   Price   Total_Output   Avg_Output   Min_Output   Max_Output   Avg_MCosts   Min_MCosts   Max_MCosts   Avg_Profits   Min_Profits   Max_Profits   Avg_Rule
3   53   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   54   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   55   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   56   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   57   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   58   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   59   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   60   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   61   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   62   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   63   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   64   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   65   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   66   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   67   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   68   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   69   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   70   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   71   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   72   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   73   4   0.148  0.407   0.102   0.016   0.210   0.491   0.383   0.577   0.017   0.000   0.044   0.250 
3   74   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   75   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   76   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   77   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   78   3   0.200  0.400   0.133   0.023   0.217   0.466   0.383   0.577   0.024   0.001   0.047   0.000 
3   79   3   0.198  0.405   0.135   0.037   0.212   0.460   0.383   0.557   0.024   0.001   0.045   0.000 
3   80   3   0.198  0.405   0.135   0.037   0.212   0.460   0.383   0.557   0.024   0.001   0.045   0.000 
3   81   3   0.198  0.405   0.135   0.037   0.212   0.460   0.383   0.557   0.024   0.001   0.045   0.000 
3   82   3   0.198  0.405   0.135   0.037   0.212   0.460   0.383   0.557   0.024   0.001   0.045   0.000 
3   83   3   0.198  0.405   0.135   0.037   0.212   0.460   0.383   0.557   0.024   0.001   0.045   0.000 
3   84   3   0.198  0.405   0.135   0.037   0.212   0.460   0.383   0.557   0.024   0.001   0.045   0.000 
3   85   3   0.198  0.405   0.135   0.037   0.212   0.460   0.383   0.557   0.024   0.001   0.045   0.000 
3   86   3   0.198  0.405   0.135   0.037   0.212   0.460   0.383   0.557   0.024   0.001   0.045   0.000 
3   87   3   0.198  0.405   0.135   0.037   0.212   0.460   0.383   0.557   0.024   0.001   0.045   0.000 
3   88   4   0.146  0.415   0.104   0.027   0.202   0.481   0.383   0.557   0.016   0.001   0.041   0.250 
3   89   3   0.198  0.405   0.135   0.037   0.212   0.460   0.383   0.557   0.024   0.001   0.045   0.000 
3   90   3   0.198  0.405   0.135   0.037   0.212   0.460   0.383   0.557   0.024   0.001   0.045   0.000 
3   91   3   0.198  0.405   0.135   0.037   0.212   0.460   0.383   0.557   0.024   0.001   0.045   0.000 
3   92   3   0.198  0.405   0.135   0.037   0.212   0.460   0.383   0.557   0.024   0.001   0.045   0.000 
3   93   3   0.198  0.405   0.135   0.037   0.212   0.460   0.383   0.557   0.024   0.001   0.045   0.000 
3   94   3   0.198  0.405   0.135   0.037   0.212   0.460   0.383   0.557   0.024   0.001   0.045   0.000 
3   95   3   0.198  0.405   0.135   0.037   0.212   0.460   0.383   0.557   0.024   0.001   0.045   0.000 
3   96   3   0.198  0.405   0.135   0.037   0.212   0.460   0.383   0.557   0.024   0.001   0.045   0.000 
3   97   3   0.198  0.405   0.135   0.037   0.212   0.460   0.383   0.557   0.024   0.001   0.045   0.000 
3   98   3   0.198  0.405   0.135   0.037   0.212   0.460   0.383   0.557   0.024   0.001   0.045   0.000 
3   99   3   0.198  0.405   0.135   0.037   0.212   0.460   0.383   0.557   0.024   0.001   0.045   0.000 
3   100   3   0.198  0.405   0.135   0.037   0.212   0.460   0.383   0.557   0.024   0.001   0.045   0.000 
4   1   0   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 
4   2   1   0.847  0.153   0.153   0.153   0.153   0.694   0.694   0.694   0.023   0.023   0.023   1.000 
4   3   3   0.250  0.249   0.083   0.057   0.102   0.668   0.649   0.694   0.007   0.003   0.010   1.000 
4   4   3   0.250  0.249   0.083   0.057   0.102   0.668   0.649   0.694   0.007   0.003   0.010   1.000 
4   5   3   0.254  0.237   0.079   0.008   0.116   0.683   0.646   0.755   0.009   0.000   0.014   1.000 
4   6   3   0.252  0.243   0.081   0.032   0.111   0.676   0.646   0.724   0.008   0.001   0.012   1.000 
4   7   3   0.257  0.229   0.076   0.016   0.124   0.694   0.646   0.755   0.008   0.000   0.015   1.000 
4   8   4   0.175  0.300   0.075   0.019   0.125   0.624   0.575   0.680   0.007   0.000   0.016   1.000 
4   9   5   0.144  0.282   0.056   0.011   0.143   0.661   0.575   0.707   0.005   0.000   0.020   1.000 
4   10   5   0.140  0.298   0.060   0.007   0.127   0.642   0.575   0.695   0.006   0.000   0.016   1.000 
4   11   3   0.244  0.267   0.089   0.049   0.158   0.644   0.575   0.684   0.010   0.002   0.025   1.000 
4   12   3   0.244  0.267   0.089   0.049   0.158   0.644   0.575   0.684   0.010   0.002   0.025   1.000 
4   13   2   0.377  0.247   0.123   0.069   0.178   0.630   0.575   0.684   0.018   0.005   0.032   1.000 
4   14   3   0.257  0.229   0.076   0.012   0.196   0.695   0.575   0.759   0.013   0.000   0.038   1.000 
4   15   3   0.257  0.229   0.076   0.012   0.196   0.695   0.575   0.759   0.013   0.000   0.038   1.000 
4   16   3   0.243  0.272   0.091   0.043   0.153   0.638   0.575   0.685   0.010   0.002   0.024   1.000 
4   17   3   0.239  0.283   0.094   0.064   0.142   0.623   0.575   0.653   0.010   0.004   0.020   1.000 
4   18   3   0.252  0.244   0.081   0.002   0.181   0.675   0.575   0.754   0.012   0.000   0.033   1.000 
4   19   3   0.244  0.269   0.090   0.036   0.156   0.641   0.575   0.695   0.011   0.001   0.024   1.000 
4   20   3   0.244  0.269   0.090   0.036   0.156   0.641   0.575   0.695   0.011   0.001   0.024   1.000 
4   21   3   0.247  0.258   0.086   0.044   0.167   0.656   0.575   0.698   0.011   0.002   0.028   1.000 
4   22   3   0.247  0.258   0.086   0.044   0.167   0.656   0.575   0.698   0.011   0.002   0.028   1.000 
4   23   4   0.184  0.266   0.066   0.016   0.159   0.668   0.575   0.718   0.007   0.000   0.025   1.000 
4   24   4   0.172  0.313   0.078   0.007   0.160   0.609   0.527   0.680   0.010   0.000   0.026   0.750 
4   25   4   0.172  0.313   0.078   0.007   0.160   0.609   0.527   0.680   0.010   0.000   0.026   0.750 
4   26   3   0.230  0.311   0.104   0.036   0.162   0.585   0.527   0.653   0.013   0.001   0.026   0.667 
4   27   3   0.226  0.323   0.108   0.024   0.150   0.569   0.527   0.653   0.015   0.001   0.022   0.667 
4   28   3   0.226  0.323   0.108   0.024   0.150   0.569   0.527   0.653   0.015   0.001   0.022   0.667 
4   29   3   0.226  0.323   0.108   0.024   0.150   0.569   0.527   0.653   0.015   0.001   0.022   0.667 
4   30   3   0.226  0.323   0.108   0.024   0.150   0.569   0.527   0.653   0.015   0.001   0.022   0.667 
4   31   3   0.226  0.323   0.108   0.024   0.150   0.569   0.527   0.653   0.015   0.001   0.022   0.667 
4   32   4   0.168  0.327   0.082   0.015   0.146   0.591   0.527   0.658   0.011   0.000   0.021   0.500 
4   33   4   0.168  0.327   0.082   0.015   0.146   0.591   0.527   0.658   0.011   0.000   0.021   0.500 
4   34   4   0.168  0.327   0.082   0.015   0.146   0.591   0.527   0.658   0.011   0.000   0.021   0.500 
4   35   5   0.134  0.328   0.066   0.006   0.145   0.606   0.527   0.666   0.009   0.000   0.021   0.600 
4   36   5   0.134  0.328   0.066   0.006   0.145   0.606   0.527   0.666   0.009   0.000   0.021   0.600 
4   37   4   0.168  0.327   0.082   0.015   0.146   0.591   0.527   0.658   0.011   0.000   0.021   0.500 
4   38   4   0.163  0.347   0.087   0.001   0.127   0.567   0.527   0.653   0.010   0.000   0.016   0.750 
4   39   4   0.163  0.347   0.087   0.001   0.127   0.567   0.527   0.653   0.010   0.000   0.016   0.750 
4   40   3   0.226  0.323   0.108   0.024   0.150   0.569   0.527   0.653   0.015   0.001   0.022   0.667 
4   41   3   0.226  0.323   0.108   0.024   0.150   0.569   0.527   0.653   0.015   0.001   0.022   0.667 
4   42   3   0.226  0.323   0.108   0.024   0.150   0.569   0.527   0.653   0.015   0.001   0.022   0.667 
4   43   4   0.168  0.328   0.082   0.019   0.145   0.590   0.527   0.653   0.011   0.000   0.021   0.750 
4   44   4   0.168  0.328   0.082   0.019   0.145   0.590   0.527   0.653   0.011   0.000   0.021   0.750 
4   45   3   0.226  0.323   0.108   0.024   0.150   0.569   0.527   0.653   0.015   0.001   0.022   0.667 
4   46   3   0.226  0.323   0.108   0.024   0.150   0.569   0.527   0.653   0.015   0.001   0.022   0.667 
4   47   3   0.226  0.323   0.108   0.024   0.150   0.569   0.527   0.653   0.015   0.001   0.022   0.667 
4   48   3   0.226  0.323   0.108   0.024   0.150   0.569   0.527   0.653   0.015   0.001   0.022   0.667 
4   49   3   0.226  0.323   0.108   0.024   0.150   0.569   0.527   0.653   0.015   0.001   0.022   0.667 
4   50   4   0.165  0.338   0.085   0.009   0.135   0.577   0.527   0.653   0.010   0.000   0.018   0.750 
4   51   4   0.167  0.332   0.083   0.016   0.142   0.586   0.527   0.653   0.010   0.000   0.020   0.750 
4   52   4   0.167  0.334   0.083   0.014   0.140   0.583   0.527   0.653   0.010   0.000   0.020   0.750 
4   53   4   0.167  0.334   0.083   0.014   0.140   0.583   0.527   0.653   0.010   0.000   0.020   0.750 
4   54   4   0.168  0.329   0.082   0.018   0.144   0.589   0.527   0.653   0.011   0.000   0.021   0.750 
4   55   3   0.226  0.323   0.108   0.024   0.150   0.569   0.527   0.653   0.015   0.001   0.022   0.667 
4   56   3   0.226  0.323   0.108   0.024   0.150   0.569   0.527   0.653   0.015   0.001   0.022   0.667 
4   57   3   0.226  0.323   0.108   0.024   0.150   0.569   0.527   0.653   0.015   0.001   0.022   0.667 
4   58   3   0.226  0.323   0.108   0.024   0.150   0.569   0.527   0.653   0.015   0.001   0.022   0.667 
4   59   3   0.226  0.323   0.108   0.024   0.150   0.569   0.527   0.653   0.015   0.001   0.022   0.667 
4   60   4   0.166  0.337   0.084   0.011   0.137   0.579   0.527   0.653   0.010   0.000   0.019   0.500 
4   61   3   0.212  0.363   0.121   0.111   0.142   0.516   0.496   0.527   0.015   0.012   0.020   0.667 
4   62   4   0.181  0.277   0.069   0.006   0.227   0.653   0.496   0.716   0.013   0.000   0.051   0.750 
4   63   4   0.179  0.284   0.071   0.001   0.220   0.645   0.496   0.715   0.013   0.000   0.049   0.750 
4   64   3   0.243  0.272   0.091   0.013   0.233   0.638   0.496   0.715   0.018   0.000   0.054   0.667 
4   65   4   0.182  0.273   0.068   0.004   0.231   0.659   0.496   0.723   0.014   0.000   0.054   0.750 
4   66   4   0.180  0.280   0.070   0.005   0.224   0.650   0.496   0.715   0.013   0.000   0.050   0.750 
4   67   4   0.180  0.278   0.070   0.007   0.226   0.652   0.496   0.715   0.013   0.000   0.051   0.750 
4   68   5   0.143  0.287   0.057   0.002   0.217   0.656   0.496   0.711   0.010   0.000   0.047   0.600 
4   69   5   0.143  0.287   0.057   0.002   0.217   0.656   0.496   0.711   0.010   0.000   0.047   0.600 
4   70   6   0.119  0.287   0.048   0.001   0.217   0.665   0.496   0.712   0.008   0.000   0.047   0.667 
4   71   4   0.176  0.296   0.074   0.026   0.208   0.630   0.496   0.677   0.011   0.001   0.043   0.500 
4   72   5   0.141  0.297   0.059   0.001   0.208   0.644   0.496   0.702   0.009   0.000   0.043   0.400 
4   73   5   0.141  0.297   0.059   0.001   0.208   0.644   0.496   0.702   0.009   0.000   0.043   0.400 
4   74   5   0.141  0.295   0.059   0.003   0.209   0.646   0.496   0.702   0.009   0.000   0.044   0.400 
4   75   2   0.332  0.336   0.168   0.168   0.168   0.496   0.496   0.496   0.028   0.028   0.028   0.500 
4   76   2   0.332  0.336   0.168   0.168   0.168   0.496   0.496   0.496   0.028   0.028   0.028   0.500 
4   77   2   0.332  0.336   0.168   0.168   0.168   0.496   0.496   0.496   0.028   0.028   0.028   0.500 
4   78   2   0.332  0.336   0.168   0.168   0.168   0.496   0.496   0.496   0.028   0.028   0.028   0.500 
4   79   2   0.332  0.336   0.168   0.168   0.168   0.496   0.496   0.496   0.028   0.028   0.028   0.500 
4   80   3   0.220  0.340   0.113   0.012   0.164   0.546   0.496   0.647   0.018   0.000   0.027   0.667 
4   81   2   0.332  0.336   0.168   0.168   0.168   0.496   0.496   0.496   0.028   0.028   0.028   0.500 
4   82   2   0.332  0.336   0.168   0.168   0.168   0.496   0.496   0.496   0.028   0.028   0.028   0.500 
4   83   3   0.217  0.348   0.116   0.034   0.157   0.537   0.496   0.619   0.017   0.001   0.025   0.333 
4   84   3   0.217  0.348   0.116   0.034   0.157   0.537   0.496   0.619   0.017   0.001   0.025   0.333 
4   85   3   0.217  0.348   0.116   0.034   0.157   0.537   0.496   0.619   0.017   0.001   0.025   0.333 
4   86   3   0.217  0.348   0.116   0.034   0.157   0.537   0.496   0.619   0.017   0.001   0.025   0.333 
4   87   4   0.163  0.349   0.087   0.005   0.156   0.564   0.496   0.646   0.012   0.000   0.024   0.250 
4   88   4   0.163  0.349   0.087   0.005   0.156   0.564   0.496   0.646   0.012   0.000   0.024   0.250 
4   89   4   0.163  0.349   0.087   0.005   0.156   0.564   0.496   0.646   0.012   0.000   0.024   0.250 
4   90   4   0.163  0.349   0.087   0.005   0.156   0.564   0.496   0.646   0.012   0.000   0.024   0.250 
4   91   4   0.163  0.349   0.087   0.005   0.156   0.564   0.496   0.646   0.012   0.000   0.024   0.250 
4   92   4   0.163  0.349   0.087   0.005   0.156   0.564   0.496   0.646   0.012   0.000   0.024   0.250 
4   93   4   0.163  0.349   0.087   0.005   0.156   0.564   0.496   0.646   0.012   0.000   0.024   0.250 
4   94   4   0.163  0.349   0.087   0.005   0.156   0.564   0.496   0.646   0.012   0.000   0.024   0.250 
4   95   4   0.163  0.349   0.087   0.005   0.156   0.564   0.496   0.646   0.012   0.000   0.024   0.250 
4   96   4   0.163  0.349   0.087   0.005   0.156   0.564   0.496   0.646   0.012   0.000   0.024   0.250 
4   97   4   0.163  0.349   0.087   0.005   0.156   0.564   0.496   0.646   0.012   0.000   0.024   0.250 
4   98   4   0.163  0.349   0.087   0.005   0.156   0.564   0.496   0.646   0.012   0.000   0.024   0.250 
4   99   4   0.163  0.349   0.087   0.005   0.156   0.564   0.496   0.646   0.012   0.000   0.024   0.250 
4   100   4   0.163  0.349   0.087   0.005   0.156   0.564   0.496   0.646   0.012   0.000   0.024   0.250 
5   1   1   0.858  0.142   0.142   0.142   0.142   0.715   0.715   0.715   0.020   0.020   0.020   0.000 
5   2   1   0.858  0.142   0.142   0.142   0.142   0.715   0.715   0.715   0.020   0.020   0.020   0.000 
5   3   3   0.252  0.244   0.081   0.047   0.136   0.675   0.621   0.709   0.008   0.002   0.018   0.333 
5   4   3   0.244  0.267   0.089   0.023   0.132   0.644   0.601   0.709   0.010   0.001   0.017   0.333 
5   5   3   0.242  0.273   0.091   0.018   0.129   0.636   0.598   0.709   0.011   0.000   0.017   0.000 
5   6   3   0.242  0.273   0.091   0.018   0.129   0.636   0.598   0.709   0.011   0.000   0.017   0.000 
5   7   4   0.179  0.282   0.071   0.008   0.120   0.647   0.598   0.709   0.007   0.000   0.014   0.250 
5   8   3   0.242  0.273   0.091   0.018   0.129   0.636   0.598   0.709   0.011   0.000   0.017   0.000 
5   9   4   0.181  0.276   0.069   0.011   0.127   0.655   0.598   0.713   0.008   0.000   0.016   0.000 
5   10   4   0.181  0.276   0.069   0.011   0.127   0.655   0.598   0.713   0.008   0.000   0.016   0.000 
5   11   4   0.180  0.281   0.070   0.010   0.121   0.649   0.598   0.709   0.007   0.000   0.015   0.000 
5   12   4   0.179  0.285   0.071   0.006   0.117   0.644   0.598   0.709   0.007   0.000   0.014   0.000 
5   13   4   0.178  0.288   0.072   0.003   0.115   0.640   0.598   0.709   0.007   0.000   0.013   0.000 
5   14   4   0.178  0.288   0.072   0.003   0.115   0.640   0.598   0.709   0.007   0.000   0.013   0.000 
5   15   4   0.178  0.288   0.072   0.003   0.115   0.640   0.598   0.709   0.007   0.000   0.013   0.000 
5   16   4   0.178  0.288   0.072   0.003   0.115   0.640   0.598   0.709   0.007   0.000   0.013   0.000 
5   17   4   0.173  0.307   0.077   0.040   0.095   0.616   0.598   0.653   0.006   0.002   0.009   0.250 
5   18   4   0.173  0.307   0.077   0.040   0.095   0.616   0.598   0.653   0.006   0.002   0.009   0.250 
5   19   3   0.238  0.287   0.096   0.060   0.115   0.617   0.598   0.653   0.010   0.004   0.013   0.000 
5   20   3   0.238  0.287   0.096   0.060   0.115   0.617   0.598   0.653   0.010   0.004   0.013   0.000 
