run	time	firm	entrant	price	output	mcosts	profits	rule	N	K	firms	theta	global	rule_pram
3	33	7	0	0.000	0.000	0.780	0.000	1.00	20	14	20	0.25	0.192	0.342
3	33	8	0	0.000	0.000	0.752	0.000	1.00	20	14	20	0.25	0.192	0.342
3	33	9	0	0.000	0.000	0.663	0.000	1.00	20	14	20	0.25	0.192	0.342
3	33	10	0	0.000	0.000	0.752	0.000	1.00	20	14	20	0.25	0.192	0.342
3	33	11	0	0.000	0.000	0.715	0.000	1.00	20	14	20	0.25	0.192	0.342
3	33	12	0	0.000	0.000	0.657	0.000	1.00	20	14	20	0.25	0.192	0.342
3	33	13	0	0.000	0.000	0.544	0.000	0.00	20	14	20	0.25	0.192	0.342
3	33	14	0	0.000	0.000	0.670	0.000	0.00	20	14	20	0.25	0.192	0.342
3	33	15	0	0.000	0.000	0.631	0.000	0.00	20	14	20	0.25	0.192	0.342
3	33	16	0	0.000	0.000	0.713	0.000	1.00	20	14	20	0.25	0.192	0.342
3	33	17	0	0.000	0.000	0.693	0.000	0.00	20	14	20	0.25	0.192	0.342
3	33	18	0	0.000	0.000	0.667	0.000	1.00	20	14	20	0.25	0.192	0.342
3	33	19	0	0.000	0.000	0.700	0.000	0.00	20	14	20	0.25	0.192	0.342
3	33	20	0	0.000	0.000	0.718	0.000	1.00	20	14	20	0.25	0.192	0.342
3	34	1	0	0.000	0.000	0.612	0.000	1.00	20	14	20	0.25	0.192	0.342
3	34	2	0	0.000	0.000	0.682	0.000	1.00	20	14	20	0.25	0.192	0.342
3	34	3	1	0.577	0.170	0.408	0.029	0.00	20	14	20	0.25	0.192	0.342
3	34	4	0	0.000	0.000	0.634	0.000	1.00	20	14	20	0.25	0.192	0.342
3	34	5	1	0.577	0.253	0.324	0.064	0.00	20	14	20	0.25	0.192	0.342
3	34	6	0	0.000	0.000	0.742	0.000	1.00	20	14	20	0.25	0.192	0.342
3	34	7	0	0.000	0.000	0.780	0.000	1.00	20	14	20	0.25	0.192	0.342
3	34	8	0	0.000	0.000	0.752	0.000	1.00	20	14	20	0.25	0.192	0.342
3	34	9	0	0.000	0.000	0.747	0.000	1.00	20	14	20	0.25	0.192	0.342
3	34	10	0	0.000	0.000	0.752	0.000	1.00	20	14	20	0.25	0.192	0.342
3	34	11	0	0.000	0.000	0.715	0.000	1.00	20	14	20	0.25	0.192	0.342
3	34	12	0	0.000	0.000	0.668	0.000	1.00	20	14	20	0.25	0.192	0.342
3	34	13	0	0.000	0.000	0.544	0.000	0.00	20	14	20	0.25	0.192	0.342
3	34	14	0	0.000	0.000	0.670	0.000	0.00	20	14	20	0.25	0.192	0.342
3	34	15	0	0.000	0.000	0.631	0.000	0.00	20	14	20	0.25	0.192	0.342
3	34	16	0	0.000	0.000	0.713	0.000	1.00	20	14	20	0.25	0.192	0.342
3	34	17	0	0.000	0.000	0.693	0.000	0.00	20	14	20	0.25	0.192	0.342
3	34	18	0	0.000	0.000	0.667	0.000	1.00	20	14	20	0.25	0.192	0.342
3	34	19	0	0.000	0.000	0.700	0.000	0.00	20	14	20	0.25	0.192	0.342
3	34	20	0	0.000	0.000	0.718	0.000	1.00	20	14	20	0.25	0.192	0.342
3	35	1	0	0.000	0.000	0.612	0.000	1.00	20	14	20	0.25	0.192	0.342
3	35	2	0	0.000	0.000	0.682	0.000	1.00	20	14	20	0.25	0.192	0.342
3	35	3	1	0.577	0.170	0.408	0.029	0.00	20	14	20	0.25	0.192	0.342
3	35	4	0	0.000	0.000	0.634	0.000	1.00	20	14	20	0.25	0.192	0.342
3	35	5	1	0.577	0.253	0.324	0.064	0.00	20	14	20	0.25	0.192	0.342
3	35	6	0	0.000	0.000	0.742	0.000	1.00	20	14	20	0.25	0.192	0.342
3	35	7	0	0.000	0.000	0.665	0.000	1.00	20	14	20	0.25	0.192	0.342
3	35	8	0	0.000	0.000	0.752	0.000	1.00	20	14	20	0.25	0.192	0.342
3	35	9	0	0.000	0.000	0.747	0.000	1.00	20	14	20	0.25	0.192	0.342
3	35	10	0	0.000	0.000	0.752	0.000	1.00	20	14	20	0.25	0.192	0.342
3	35	11	0	0.000	0.000	0.715	0.000	1.00	20	14	20	0.25	0.192	0.342
3	35	12	0	0.000	0.000	0.668	0.000	1.00	20	14	20	0.25	0.192	0.342
3	35	13	0	0.000	0.000	0.544	0.000	0.00	20	14	20	0.25	0.192	0.342
3	35	14	0	0.000	0.000	0.761	0.000	0.00	20	14	20	0.25	0.192	0.342
3	35	15	0	0.000	0.000	0.631	0.000	0.00	20	14	20	0.25	0.192	0.342
3	35	16	0	0.000	0.000	0.713	0.000	1.00	20	14	20	0.25	0.192	0.342
3	35	17	0	0.000	0.000	0.693	0.000	0.00	20	14	20	0.25	0.192	0.342
3	35	18	0	0.000	0.000	0.667	0.000	1.00	20	14	20	0.25	0.192	0.342
3	35	19	0	0.000	0.000	0.612	0.000	0.00	20	14	20	0.25	0.192	0.342
3	35	20	0	0.000	0.000	0.718	0.000	1.00	20	14	20	0.25	0.192	0.342
3	36	1	0	0.000	0.000	0.612	0.000	1.00	20	14	20	0.25	0.192	0.342
3	36	2	0	0.000	0.000	0.682	0.000	1.00	20	14	20	0.25	0.192	0.342
3	36	3	1	0.577	0.170	0.408	0.029	0.00	20	14	20	0.25	0.192	0.342
3	36	4	0	0.000	0.000	0.634	0.000	1.00	20	14	20	0.25	0.192	0.342
3	36	5	1	0.577	0.253	0.324	0.064	0.00	20	14	20	0.25	0.192	0.342
3	36	6	0	0.000	0.000	0.742	0.000	1.00	20	14	20	0.25	0.192	0.342
3	36	7	0	0.000	0.000	0.665	0.000	1.00	20	14	20	0.25	0.192	0.342
3	36	8	0	0.000	0.000	0.768	0.000	1.00	20	14	20	0.25	0.192	0.342
3	36	9	0	0.000	0.000	0.747	0.000	1.00	20	14	20	0.25	0.192	0.342
3	36	10	0	0.000	0.000	0.752	0.000	1.00	20	14	20	0.25	0.192	0.342
3	36	11	0	0.000	0.000	0.715	0.000	1.00	20	14	20	0.25	0.192	0.342
3	36	12	0	0.000	0.000	0.668	0.000	1.00	20	14	20	0.25	0.192	0.342
3	36	13	0	0.000	0.000	0.544	0.000	0.00	20	14	20	0.25	0.192	0.342
3	36	14	0	0.000	0.000	0.723	0.000	0.00	20	14	20	0.25	0.192	0.342
3	36	15	0	0.000	0.000	0.698	0.000	0.00	20	14	20	0.25	0.192	0.342
3	36	16	0	0.000	0.000	0.713	0.000	1.00	20	14	20	0.25	0.192	0.342
3	36	17	0	0.000	0.000	0.693	0.000	0.00	20	14	20	0.25	0.192	0.342
3	36	18	0	0.000	0.000	0.791	0.000	1.00	20	14	20	0.25	0.192	0.342
3	36	19	0	0.000	0.000	0.612	0.000	0.00	20	14	20	0.25	0.192	0.342
3	36	20	0	0.000	0.000	0.718	0.000	1.00	20	14	20	0.25	0.192	0.342
3	37	1	0	0.000	0.000	0.612	0.000	1.00	20	14	20	0.25	0.192	0.342
3	37	2	0	0.000	0.000	0.682	0.000	1.00	20	14	20	0.25	0.192	0.342
3	37	3	1	0.577	0.170	0.408	0.029	0.00	20	14	20	0.25	0.192	0.342
3	37	4	0	0.000	0.000	0.634	0.000	1.00	20	14	20	0.25	0.192	0.342
3	37	5	1	0.577	0.253	0.324	0.064	0.00	20	14	20	0.25	0.192	0.342
3	37	6	0	0.000	0.000	0.742	0.000	1.00	20	14	20	0.25	0.192	0.342
3	37	7	0	0.000	0.000	0.665	0.000	1.00	20	14	20	0.25	0.192	0.342
3	37	8	0	0.000	0.000	0.677	0.000	1.00	20	14	20	0.25	0.192	0.342
3	37	9	0	0.000	0.000	0.747	0.000	1.00	20	14	20	0.25	0.192	0.342
3	37	10	0	0.000	0.000	0.752	0.000	1.00	20	14	20	0.25	0.192	0.342
3	37	11	0	0.000	0.000	0.715	0.000	1.00	20	14	20	0.25	0.192	0.342
3	37	12	0	0.000	0.000	0.668	0.000	1.00	20	14	20	0.25	0.192	0.342
3	37	13	0	0.000	0.000	0.544	0.000	0.00	20	14	20	0.25	0.192	0.342
3	37	14	0	0.000	0.000	0.723	0.000	0.00	20	14	20	0.25	0.192	0.342
3	37	15	0	0.000	0.000	0.698	0.000	0.00	20	14	20	0.25	0.192	0.342
3	37	16	0	0.000	0.000	0.713	0.000	1.00	20	14	20	0.25	0.192	0.342
3	37	17	0	0.000	0.000	0.693	0.000	0.00	20	14	20	0.25	0.192	0.342
3	37	18	0	0.000	0.000	0.791	0.000	1.00	20	14	20	0.25	0.192	0.342
3	37	19	0	0.000	0.000	0.612	0.000	0.00	20	14	20	0.25	0.192	0.342
3	37	20	0	0.000	0.000	0.718	0.000	1.00	20	14	20	0.25	0.192	0.342
3	38	1	0	0.000	0.000	0.612	0.000	1.00	20	14	20	0.25	0.192	0.342
3	38	2	0	0.000	0.000	0.682	0.000	1.00	20	14	20	0.25	0.192	0.342
3	38	3	1	0.577	0.170	0.408	0.029	0.00	20	14	20	0.25	0.192	0.342
3	38	4	0	0.000	0.000	0.634	0.000	1.00	20	14	20	0.25	0.192	0.342
3	38	5	1	0.577	0.253	0.324	0.064	0.00	20	14	20	0.25	0.192	0.342
3	38	6	0	0.000	0.000	0.742	0.000	1.00	20	14	20	0.25	0.192	0.342
3	38	7	0	0.000	0.000	0.665	0.000	1.00	20	14	20	0.25	0.192	0.342
3	38	8	0	0.000	0.000	0.677	0.000	1.00	20	14	20	0.25	0.192	0.342
3	38	9	0	0.000	0.000	0.747	0.000	1.00	20	14	20	0.25	0.192	0.342
3	38	10	0	0.000	0.000	0.752	0.000	1.00	20	14	20	0.25	0.192	0.342
3	38	11	0	0.000	0.000	0.715	0.000	1.00	20	14	20	0.25	0.192	0.342
3	38	12	0	0.000	0.000	0.668	0.000	1.00	20	14	20	0.25	0.192	0.342
3	38	13	0	0.000	0.000	0.544	0.000	0.00	20	14	20	0.25	0.192	0.342
3	38	14	0	0.000	0.000	0.723	0.000	0.00	20	14	20	0.25	0.192	0.342
3	38	15	0	0.000	0.000	0.775	0.000	0.00	20	14	20	0.25	0.192	0.342
3	38	16	0	0.000	0.000	0.713	0.000	1.00	20	14	20	0.25	0.192	0.342
3	38	17	0	0.000	0.000	0.693	0.000	0.00	20	14	20	0.25	0.192	0.342
3	38	18	0	0.000	0.000	0.791	0.000	1.00	20	14	20	0.25	0.192	0.342
3	38	19	0	0.000	0.000	0.612	0.000	0.00	20	14	20	0.25	0.192	0.342
3	38	20	0	0.000	0.000	0.781	0.000	1.00	20	14	20	0.25	0.192	0.342
3	39	1	0	0.000	0.000	0.612	0.000	1.00	20	14	20	0.25	0.192	0.342
3	39	2	0	0.000	0.000	0.682	0.000	1.00	20	14	20	0.25	0.192	0.342
3	39	3	1	0.577	0.170	0.408	0.029	0.00	20	14	20	0.25	0.192	0.342
3	39	4	0	0.000	0.000	0.634	0.000	1.00	20	14	20	0.25	0.192	0.342
3	39	5	1	0.577	0.253	0.324	0.064	0.00	20	14	20	0.25	0.192	0.342
3	39	6	0	0.000	0.000	0.742	0.000	1.00	20	14	20	0.25	0.192	0.342
3	39	7	0	0.000	0.000	0.665	0.000	1.00	20	14	20	0.25	0.192	0.342
3	39	8	0	0.000	0.000	0.677	0.000	1.00	20	14	20	0.25	0.192	0.342
3	39	9	0	0.000	0.000	0.747	0.000	1.00	20	14	20	0.25	0.192	0.342
3	39	10	0	0.000	0.000	0.752	0.000	1.00	20	14	20	0.25	0.192	0.342
3	39	11	0	0.000	0.000	0.715	0.000	1.00	20	14	20	0.25	0.192	0.342
3	39	12	0	0.000	0.000	0.668	0.000	1.00	20	14	20	0.25	0.192	0.342
3	39	13	0	0.000	0.000	0.544	0.000	0.00	20	14	20	0.25	0.192	0.342
3	39	14	0	0.000	0.000	0.723	0.000	0.00	20	14	20	0.25	0.192	0.342
3	39	15	0	0.000	0.000	0.775	0.000	0.00	20	14	20	0.25	0.192	0.342
3	39	16	0	0.000	0.000	0.713	0.000	1.00	20	14	20	0.25	0.192	0.342
3	39	17	0	0.000	0.000	0.693	0.000	0.00	20	14	20	0.25	0.192	0.342
3	39	18	0	0.000	0.000	0.791	0.000	1.00	20	14	20	0.25	0.192	0.342
3	39	19	0	0.000	0.000	0.612	0.000	0.00	20	14	20	0.25	0.192	0.342
3	39	20	0	0.000	0.000	0.781	0.000	1.00	20	14	20	0.25	0.192	0.342
3	40	1	0	0.000	0.000	0.766	0.000	1.00	20	14	20	0.25	0.192	0.342
3	40	2	0	0.000	0.000	0.682	0.000	1.00	20	14	20	0.25	0.192	0.342
3	40	3	1	0.575	0.168	0.408	0.028	0.00	20	14	20	0.25	0.192	0.342
3	40	4	0	0.000	0.000	0.634	0.000	1.00	20	14	20	0.25	0.192	0.342
3	40	5	1	0.575	0.251	0.324	0.063	0.00	20	14	20	0.25	0.192	0.342
3	40	6	0	0.000	0.000	0.742	0.000	1.00	20	14	20	0.25	0.192	0.342
3	40	7	0	0.000	0.000	0.665	0.000	1.00	20	14	20	0.25	0.192	0.342
3	40	8	0	0.000	0.000	0.677	0.000	1.00	20	14	20	0.25	0.192	0.342
3	40	9	1	0.575	0.006	0.569	0.000	1.00	20	14	20	0.25	0.192	0.342
3	40	10	0	0.000	0.000	0.752	0.000	1.00	20	14	20	0.25	0.192	0.342
3	40	11	0	0.000	0.000	0.715	0.000	1.00	20	14	20	0.25	0.192	0.342
3	40	12	0	0.000	0.000	0.668	0.000	1.00	20	14	20	0.25	0.192	0.342
3	40	13	0	0.000	0.000	0.544	0.000	0.00	20	14	20	0.25	0.192	0.342
3	40	14	0	0.000	0.000	0.723	0.000	0.00	20	14	20	0.25	0.192	0.342
3	40	15	0	0.000	0.000	0.775	0.000	0.00	20	14	20	0.25	0.192	0.342
3	40	16	0	0.000	0.000	0.713	0.000	1.00	20	14	20	0.25	0.192	0.342
3	40	17	0	0.000	0.000	0.693	0.000	0.00	20	14	20	0.25	0.192	0.342
3	40	18	0	0.000	0.000	0.791	0.000	1.00	20	14	20	0.25	0.192	0.342
3	40	19	0	0.000	0.000	0.612	0.000	0.00	20	14	20	0.25	0.192	0.342
3	40	20	0	0.000	0.000	0.781	0.000	1.00	20	14	20	0.25	0.192	0.342
3	41	1	0	0.000	0.000	0.766	0.000	1.00	20	14	20	0.25	0.192	0.342
3	41	2	0	0.000	0.000	0.682	0.000	1.00	20	14	20	0.25	0.192	0.342
3	41	3	1	0.577	0.170	0.408	0.029	0.00	20	14	20	0.25	0.192	0.342
3	41	4	0	0.000	0.000	0.634	0.000	1.00	20	14	20	0.25	0.192	0.342
3	41	5	1	0.577	0.253	0.324	0.064	0.00	20	14	20	0.25	0.192	0.342
3	41	6	0	0.000	0.000	0.742	0.000	1.00	20	14	20	0.25	0.192	0.342
3	41	7	0	0.000	0.000	0.665	0.000	1.00	20	14	20	0.25	0.192	0.342
3	41	8	0	0.000	0.000	0.677	0.000	1.00	20	14	20	0.25	0.192	0.342
3	41	9	0	0.000	0.000	0.745	0.000	1.00	20	14	20	0.25	0.192	0.342
3	41	10	0	0.000	0.000	0.752	0.000	1.00	20	14	20	0.25	0.192	0.342
3	41	11	0	0.000	0.000	0.715	0.000	1.00	20	14	20	0.25	0.192	0.342
3	41	12	0	0.000	0.000	0.668	0.000	1.00	20	14	20	0.25	0.192	0.342
3	41	13	0	0.000	0.000	0.544	0.000	0.00	20	14	20	0.25	0.192	0.342
3	41	14	0	0.000	0.000	0.723	0.000	0.00	20	14	20	0.25	0.192	0.342
3	41	15	0	0.000	0.000	0.775	0.000	0.00	20	14	20	0.25	0.192	0.342
3	41	16	0	0.000	0.000	0.713	0.000	1.00	20	14	20	0.25	0.192	0.342
3	41	17	0	0.000	0.000	0.693	0.000	0.00	20	14	20	0.25	0.192	0.342
3	41	18	0	0.000	0.000	0.791	0.000	1.00	20	14	20	0.25	0.192	0.342
3	41	19	0	0.000	0.000	0.612	0.000	0.00	20	14	20	0.25	0.192	0.342
3	41	20	0	0.000	0.000	0.749	0.000	1.00	20	14	20	0.25	0.192	0.342
3	42	1	0	0.000	0.000	0.766	0.000	1.00	20	14	20	0.25	0.192	0.342
3	42	2	0	0.000	0.000	0.698	0.000	1.00	20	14	20	0.25	0.192	0.342
3	42	3	1	0.577	0.170	0.408	0.029	0.00	20	14	20	0.25	0.192	0.342
3	42	4	0	0.000	0.000	0.634	0.000	1.00	20	14	20	0.25	0.192	0.342
3	42	5	1	0.577	0.253	0.324	0.064	0.00	20	14	20	0.25	0.192	0.342
3	42	6	0	0.000	0.000	0.742	0.000	1.00	20	14	20	0.25	0.192	0.342
3	42	7	0	0.000	0.000	0.665	0.000	1.00	20	14	20	0.25	0.192	0.342
3	42	8	0	0.000	0.000	0.677	0.000	1.00	20	14	20	0.25	0.192	0.342
3	42	9	0	0.000	0.000	0.745	0.000	1.00	20	14	20	0.25	0.192	0.342
3	42	10	0	0.000	0.000	0.752	0.000	1.00	20	14	20	0.25	0.192	0.342
3	42	11	0	0.000	0.000	0.756	0.000	1.00	20	14	20	0.25	0.192	0.342
3	42	12	0	0.000	0.000	0.668	0.000	1.00	20	14	20	0.25	0.192	0.342
3	42	13	0	0.000	0.000	0.544	0.000	0.00	20	14	20	0.25	0.192	0.342
3	42	14	0	0.000	0.000	0.737	0.000	0.00	20	14	20	0.25	0.192	0.342
3	42	15	0	0.000	0.000	0.775	0.000	0.00	20	14	20	0.25	0.192	0.342
3	42	16	0	0.000	0.000	0.713	0.000	1.00	20	14	20	0.25	0.192	0.342
3	42	17	0	0.000	0.000	0.683	0.000	0.00	20	14	20	0.25	0.192	0.342
3	42	18	0	0.000	0.000	0.791	0.000	1.00	20	14	20	0.25	0.192	0.342
3	42	19	0	0.000	0.000	0.612	0.000	0.00	20	14	20	0.25	0.192	0.342
3	42	20	0	0.000	0.000	0.749	0.000	1.00	20	14	20	0.25	0.192	0.342
3	43	1	0	0.000	0.000	0.766	0.000	1.00	20	14	20	0.25	0.192	0.342
3	43	2	0	0.000	0.000	0.698	0.000	1.00	20	14	20	0.25	0.192	0.342
3	43	3	1	0.577	0.170	0.408	0.029	0.00	20	14	20	0.25	0.192	0.342
3	43	4	0	0.000	0.000	0.634	0.000	1.00	20	14	20	0.25	0.192	0.342
3	43	5	1	0.577	0.253	0.324	0.064	0.00	20	14	20	0.25	0.192	0.342
3	43	6	0	0.000	0.000	0.742	0.000	1.00	20	14	20	0.25	0.192	0.342
3	43	7	0	0.000	0.000	0.744	0.000	1.00	20	14	20	0.25	0.192	0.342
3	43	8	0	0.000	0.000	0.772	0.000	1.00	20	14	20	0.25	0.192	0.342
3	43	9	0	0.000	0.000	0.745	0.000	1.00	20	14	20	0.25	0.192	0.342
3	43	10	0	0.000	0.000	0.752	0.000	1.00	20	14	20	0.25	0.192	0.342
3	43	11	0	0.000	0.000	0.756	0.000	1.00	20	14	20	0.25	0.192	0.342
3	43	12	0	0.000	0.000	0.668	0.000	1.00	20	14	20	0.25	0.192	0.342
3	43	13	0	0.000	0.000	0.544	0.000	0.00	20	14	20	0.25	0.192	0.342
3	43	14	0	0.000	0.000	0.737	0.000	0.00	20	14	20	0.25	0.192	0.342
3	43	15	0	0.000	0.000	0.775	0.000	0.00	20	14	20	0.25	0.192	0.342
3	43	16	0	0.000	0.000	0.713	0.000	1.00	20	14	20	0.25	0.192	0.342
3	43	17	0	0.000	0.000	0.683	0.000	0.00	20	14	20	0.25	0.192	0.342
3	43	18	0	0.000	0.000	0.791	0.000	1.00	20	14	20	0.25	0.192	0.342
3	43	19	0	0.000	0.000	0.612	0.000	0.00	20	14	20	0.25	0.192	0.342
3	43	20	0	0.000	0.000	0.749	0.000	1.00	20	14	20	0.25	0.192	0.342
3	44	1	0	0.000	0.000	0.766	0.000	1.00	20	14	20	0.25	0.192	0.342
3	44	2	0	0.000	0.000	0.698	0.000	1.00	20	14	20	0.25	0.192	0.342
3	44	3	1	0.577	0.170	0.408	0.029	0.00	20	14	20	0.25	0.192	0.342
3	44	4	0	0.000	0.000	0.634	0.000	1.00	20	14	20	0.25	0.192	0.342
3	44	5	1	0.577	0.253	0.324	0.064	0.00	20	14	20	0.25	0.192	0.342
3	44	6	0	0.000	0.000	0.590	0.000	1.00	20	14	20	0.25	0.192	0.342
3	44	7	0	0.000	0.000	0.744	0.000	1.00	20	14	20	0.25	0.192	0.342
3	44	8	0	0.000	0.000	0.772	0.000	1.00	20	14	20	0.25	0.192	0.342
3	44	9	0	0.000	0.000	0.745	0.000	1.00	20	14	20	0.25	0.192	0.342
3	44	10	0	0.000	0.000	0.752	0.000	1.00	20	14	20	0.25	0.192	0.342
3	44	11	0	0.000	0.000	0.756	0.000	1.00	20	14	20	0.25	0.192	0.342
3	44	12	0	0.000	0.000	0.668	0.000	1.00	20	14	20	0.25	0.192	0.342
3	44	13	0	0.000	0.000	0.544	0.000	0.00	20	14	20	0.25	0.192	0.342
3	44	14	0	0.000	0.000	0.737	0.000	0.00	20	14	20	0.25	0.192	0.342
3	44	15	0	0.000	0.000	0.775	0.000	0.00	20	14	20	0.25	0.192	0.342
3	44	16	0	0.000	0.000	0.713	0.000	1.00	20	14	20	0.25	0.192	0.342
3	44	17	0	0.000	0.000	0.683	0.000	0.00	20	14	20	0.25	0.192	0.342
3	44	18	0	0.000	0.000	0.690	0.000	1.00	20	14	20	0.25	0.192	0.342
3	44	19	0	0.000	0.000	0.612	0.000	0.00	20	14	20	0.25	0.192	0.342
3	44	20	0	0.000	0.000	0.749	0.000	1.00	20	14	20	0.25	0.192	0.342
3	45	1	0	0.000	0.000	0.766	0.000	1.00	20	14	20	0.25	0.192	0.342
3	45	2	0	0.000	0.000	0.729	0.000	1.00	20	14	20	0.25	0.192	0.342
3	45	3	1	0.577	0.170	0.408	0.029	0.00	20	14	20	0.25	0.192	0.342
3	45	4	0	0.000	0.000	0.634	0.000	1.00	20	14	20	0.25	0.192	0.342
3	45	5	1	0.577	0.253	0.324	0.064	0.00	20	14	20	0.25	0.192	0.342
3	45	6	0	0.000	0.000	0.590	0.000	1.00	20	14	20	0.25	0.192	0.342
3	45	7	0	0.000	0.000	0.744	0.000	1.00	20	14	20	0.25	0.192	0.342
3	45	8	0	0.000	0.000	0.772	0.000	1.00	20	14	20	0.25	0.192	0.342
3	45	9	0	0.000	0.000	0.745	0.000	1.00	20	14	20	0.25	0.192	0.342
3	45	10	0	0.000	0.000	0.752	0.000	1.00	20	14	20	0.25	0.192	0.342
3	45	11	0	0.000	0.000	0.756	0.000	1.00	20	14	20	0.25	0.192	0.342
3	45	12	0	0.000	0.000	0.668	0.000	1.00	20	14	20	0.25	0.192	0.342
3	45	13	0	0.000	0.000	0.544	0.000	0.00	20	14	20	0.25	0.192	0.342
3	45	14	0	0.000	0.000	0.737	0.000	0.00	20	14	20	0.25	0.192	0.342
3	45	15	0	0.000	0.000	0.775	0.000	0.00	20	14	20	0.25	0.192	0.342
3	45	16	0	0.000	0.000	0.713	0.000	1.00	20	14	20	0.25	0.192	0.342
3	45	17	0	0.000	0.000	0.683	0.000	0.00	20	14	20	0.25	0.192	0.342
3	45	18	0	0.000	0.000	0.690	0.000	1.00	20	14	20	0.25	0.192	0.342
3	45	19	0	0.000	0.000	0.612	0.000	0.00	20	14	20	0.25	0.192	0.342
3	45	20	0	0.000	0.000	0.749	0.000	1.00	20	14	20	0.25	0.192	0.342
3	46	1	0	0.000	0.000	0.766	0.000	1.00	20	14	20	0.25	0.192	0.342
3	46	2	0	0.000	0.000	0.742	0.000	1.00	20	14	20	0.25	0.192	0.342
3	46	3	1	0.577	0.170	0.408	0.029	0.00	20	14	20	0.25	0.192	0.342
3	46	4	0	0.000	0.000	0.634	0.000	1.00	20	14	20	0.25	0.192	0.342
3	46	5	1	0.577	0.253	0.324	0.064	0.00	20	14	20	0.25	0.192	0.342
3	46	6	0	0.000	0.000	0.590	0.000	1.00	20	14	20	0.25	0.192	0.342
3	46	7	0	0.000	0.000	0.744	0.000	1.00	20	14	20	0.25	0.192	0.342
3	46	8	0	0.000	0.000	0.772	0.000	1.00	20	14	20	0.25	0.192	0.342
3	46	9	0	0.000	0.000	0.745	0.000	1.00	20	14	20	0.25	0.192	0.342
3	46	10	0	0.000	0.000	0.752	0.000	1.00	20	14	20	0.25	0.192	0.342
3	46	11	0	0.000	0.000	0.756	0.000	1.00	20	14	20	0.25	0.192	0.342
3	46	12	0	0.000	0.000	0.668	0.000	1.00	20	14	20	0.25	0.192	0.342
3	46	13	0	0.000	0.000	0.544	0.000	0.00	20	14	20	0.25	0.192	0.342
3	46	14	0	0.000	0.000	0.737	0.000	0.00	20	14	20	0.25	0.192	0.342
3	46	15	0	0.000	0.000	0.775	0.000	0.00	20	14	20	0.25	0.192	0.342
3	46	16	0	0.000	0.000	0.713	0.000	1.00	20	14	20	0.25	0.192	0.342
3	46	17	0	0.000	0.000	0.683	0.000	0.00	20	14	20	0.25	0.192	0.342
3	46	18	0	0.000	0.000	0.690	0.000	1.00	20	14	20	0.25	0.192	0.342
3	46	19	0	0.000	0.000	0.692	0.000	0.00	20	14	20	0.25	0.192	0.342
3	46	20	0	0.000	0.000	0.714	0.000	1.00	20	14	20	0.25	0.192	0.342
3	47	1	0	0.000	0.000	0.766	0.000	1.00	20	14	20	0.25	0.192	0.342
3	47	2	0	0.000	0.000	0.742	0.000	1.00	20	14	20	0.25	0.192	0.342
3	47	3	1	0.577	0.170	0.408	0.029	0.00	20	14	20	0.25	0.192	0.342
3	47	4	0	0.000	0.000	0.634	0.000	1.00	20	14	20	0.25	0.192	0.342
3	47	5	1	0.577	0.253	0.324	0.064	0.00	20	14	20	0.25	0.192	0.342
3	47	6	0	0.000	0.000	0.712	0.000	1.00	20	14	20	0.25	0.192	0.342
3	47	7	0	0.000	0.000	0.744	0.000	1.00	20	14	20	0.25	0.192	0.342
3	47	8	0	0.000	0.000	0.772	0.000	1.00	20	14	20	0.25	0.192	0.342
3	47	9	0	0.000	0.000	0.745	0.000	1.00	20	14	20	0.25	0.192	0.342
3	47	10	0	0.000	0.000	0.752	0.000	1.00	20	14	20	0.25	0.192	0.342
3	47	11	0	0.000	0.000	0.756	0.000	1.00	20	14	20	0.25	0.192	0.342
3	47	12	0	0.000	0.000	0.668	0.000	1.00	20	14	20	0.25	0.192	0.342
3	47	13	0	0.000	0.000	0.544	0.000	0.00	20	14	20	0.25	0.192	0.342
3	47	14	0	0.000	0.000	0.737	0.000	0.00	20	14	20	0.25	0.192	0.342
3	47	15	0	0.000	0.000	0.775	0.000	0.00	20	14	20	0.25	0.192	0.342
3	47	16	0	0.000	0.000	0.713	0.000	1.00	20	14	20	0.25	0.192	0.342
3	47	17	0	0.000	0.000	0.683	0.000	0.00	20	14	20	0.25	0.192	0.342
3	47	18	0	0.000	0.000	0.646	0.000	1.00	20	14	20	0.25	0.192	0.342
3	47	19	0	0.000	0.000	0.700	0.000	0.00	20	14	20	0.25	0.192	0.342
3	47	20	0	0.000	0.000	0.714	0.000	1.00	20	14	20	0.25	0.192	0.342
3	48	1	0	0.000	0.000	0.766	0.000	1.00	20	14	20	0.25	0.192	0.342
3	48	2	0	0.000	0.000	0.630	0.000	1.00	20	14	20	0.25	0.192	0.342
3	48	3	1	0.577	0.170	0.408	0.029	0.00	20	14	20	0.25	0.192	0.342
3	48	4	0	0.000	0.000	0.634	0.000	1.00	20	14	20	0.25	0.192	0.342
3	48	5	1	0.577	0.253	0.324	0.064	0.00	20	14	20	0.25	0.192	0.342
3	48	6	0	0.000	0.000	0.712	0.000	1.00	20	14	20	0.25	0.192	0.342
3	48	7	0	0.000	0.000	0.744	0.000	1.00	20	14	20	0.25	0.192	0.342
3	48	8	0	0.000	0.000	0.772	0.000	1.00	20	14	20	0.25	0.192	0.342
3	48	9	0	0.000	0.000	0.745	0.000	1.00	20	14	20	0.25	0.192	0.342
